City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
350,Rawson,AR,-43.3002,-65.1023,53.85,51,89,7.72,overcast clouds
351,Tolmezzo,IT,46.4075,13.0175,54.0,98,100,1.57,overcast clouds
352,Zarzal,CO,4.3946,-76.0715,68.83,95,100,0.67,moderate rain
353,Meadow Lake,US,34.8014,-106.5436,73.4,23,75,11.5,broken clouds
354,Kirsanov,RU,52.6549,42.7224,60.46,86,100,3.22,overcast clouds
355,Ballina,AU,-28.8667,153.5667,64.4,48,77,13.8,broken clouds
356,Curitibanos,BR,-27.2828,-50.5844,46.27,98,12,2.48,few clouds
357,Lorengau,PG,-2.0226,147.2712,86.79,69,100,12.44,overcast clouds
358,Namatanai,PG,-3.6667,152.4333,85.62,70,98,9.84,light rain
359,Constitucion,CL,-35.3333,-72.4167,53.89,84,5,7.76,clear sky
360,Viedma,AR,-40.8135,-62.9967,51.69,83,100,5.1,overcast clouds
361,Asau,RO,46.4333,26.4,50.0,67,99,2.06,overcast clouds
362,Prince Rupert,CA,54.3161,-130.3201,48.2,100,90,3.44,light rain
363,Creel,MX,27.75,-107.6333,57.92,43,53,12.93,broken clouds
364,Morant Bay,JM,17.8815,-76.4093,82.4,78,20,6.91,few clouds
365,Kavieng,PG,-2.5744,150.7967,85.55,74,95,16.46,light rain
366,Lure,FR,47.75,6.5,48.2,100,90,8.05,overcast clouds
367,Muros,ES,42.7762,-9.0603,60.01,95,100,9.04,overcast clouds
368,Hirara,JP,24.8,125.2833,86.0,79,40,19.57,scattered clouds
369,Tahe,CN,52.3333,124.7333,62.82,25,0,8.43,clear sky
370,Kitui,KE,-1.367,38.0106,60.03,94,73,2.95,broken clouds
371,Ivnya,RU,51.0629,36.1343,57.2,72,0,6.71,clear sky
372,Palana,RU,59.1167,159.9667,36.59,80,96,2.59,overcast clouds
373,Praia Da Vitoria,PT,38.7333,-27.0667,64.4,94,40,2.71,scattered clouds
374,Egvekinot,RU,66.3167,-179.1667,31.26,95,18,4.36,few clouds
375,Konevo,RU,62.1215,39.3192,57.13,98,100,4.83,overcast clouds
376,Xai-Xai,MZ,-25.0519,33.6442,65.28,51,0,9.33,clear sky
377,Pochutla,MX,15.7432,-96.4661,84.0,77,65,1.99,broken clouds
378,Yulara,AU,-25.2406,130.9889,60.8,48,2,17.27,clear sky
379,Golden,US,39.7555,-105.2211,60.01,77,40,9.22,scattered clouds
380,Halifax,CA,44.6453,-63.5724,48.2,61,20,5.75,few clouds
381,Fort Nelson,CA,58.8053,-122.7002,59.0,44,75,4.61,broken clouds
382,Taoudenni,ML,22.6783,-3.9836,94.73,11,15,7.14,few clouds
383,Barcelos,PT,41.5388,-8.6151,60.8,100,90,11.5,light intensity drizzle
384,Chulumani,BO,-16.4096,-67.5263,62.44,96,100,0.13,overcast clouds
385,Santa Cruz,BO,-17.8,-63.1667,72.72,64,80,3.67,broken clouds
386,Araguacu,BR,-12.9306,-49.8264,73.85,52,100,4.27,overcast clouds
387,Homer,US,59.6425,-151.5483,46.4,71,75,10.36,broken clouds
388,Tarbagatay,RU,51.4803,107.3602,62.6,34,20,17.9,few clouds
389,Richards Bay,ZA,-28.783,32.0377,66.02,36,0,5.23,clear sky
390,Verkhnyaya Toyma,RU,62.2349,44.9985,58.93,93,73,8.39,broken clouds
391,Outlook,CA,51.5001,-107.0513,73.4,23,77,14.97,broken clouds
392,Poum,NC,-20.2333,164.0167,78.51,75,97,14.34,overcast clouds
393,Samarai,PG,-10.6167,150.6667,83.1,74,75,8.08,broken clouds
394,Wukari,NG,7.85,9.7833,76.84,85,90,4.99,overcast clouds
395,Oranjemund,NA,-28.55,16.4333,59.7,97,44,7.63,scattered clouds
396,Turukhansk,RU,65.8167,87.9833,23.14,78,73,9.6,broken clouds
397,Mahibadhoo,MV,3.7833,72.9667,85.24,74,100,18.95,overcast clouds
398,Jiayuguan,CN,39.8167,98.3,63.0,23,59,7.02,broken clouds
399,Havelock,US,34.8791,-76.9013,61.0,65,19,1.01,few clouds
400,Pangody,RU,65.85,74.4859,33.62,58,100,8.79,overcast clouds
401,Atambua,ID,-9.1061,124.8925,81.23,57,39,3.65,scattered clouds
402,Borovoy,RU,55.4333,86.0833,60.8,63,40,11.18,light rain
403,Lompoc,US,34.6391,-120.4579,55.4,71,66,9.22,broken clouds
404,Kroya,ID,-7.6331,109.2461,82.47,73,75,7.43,broken clouds
405,Palmer,US,42.1584,-72.3287,55.99,62,75,4.61,broken clouds
406,Ibanda,TZ,-2.7974,32.4746,62.51,92,40,2.48,scattered clouds
407,Meridian,US,43.6121,-116.3915,77.0,22,1,6.91,clear sky
408,Upata,VE,8.0086,-62.3989,79.0,82,62,8.01,broken clouds
409,Chapais,CA,49.7834,-74.8492,53.6,40,1,4.61,clear sky
410,Santa Fe,AR,-31.6333,-60.7,60.01,76,46,4.81,scattered clouds
411,Pingliang,CN,35.5392,106.6861,56.46,34,100,13.06,overcast clouds
412,Jaora,IN,23.6333,75.1333,90.88,34,93,7.61,overcast clouds
413,Droitwich,GB,52.2667,-2.15,46.0,97,15,1.01,few clouds
414,Darnah,LY,32.767,22.6367,65.53,79,64,20.02,broken clouds
415,Port Hedland,AU,-20.3167,118.5667,82.4,23,0,19.57,clear sky
416,Mollendo,PE,-17.0231,-72.0147,64.72,87,0,6.35,clear sky
417,Mujiayingzi,CN,42.1167,118.7833,64.47,20,100,12.73,overcast clouds
418,Hualmay,PE,-11.0964,-77.6139,64.4,85,3,7.34,clear sky
419,Rongcheng,CN,30.634,117.8517,65.3,96,100,9.51,light rain
420,Texarkana,US,33.4251,-94.0477,73.4,64,1,3.44,clear sky
421,Vung Tau,VN,10.346,107.0843,86.25,69,60,9.26,broken clouds
422,Saint Joseph,US,39.7686,-94.8466,64.4,72,40,9.22,scattered clouds
423,Ostrovnoy,RU,68.0531,39.5131,32.4,96,100,11.48,light rain
424,Sao Miguel Do Iguacu,BR,-25.3481,-54.2378,62.6,94,0,4.61,clear sky
425,Poquoson,US,37.1224,-76.3458,63.0,48,1,3.44,clear sky
426,Poya,NC,-21.35,165.15,81.66,63,29,8.23,scattered clouds
427,Kutum,SD,14.2,24.6667,70.57,7,11,5.95,few clouds
428,Grave,NL,51.759,5.7388,50.0,87,90,11.5,overcast clouds
429,Thinadhoo,MV,0.5333,72.9333,84.81,73,100,18.41,overcast clouds
430,Launceston,AU,-41.45,147.1667,57.0,62,75,13.8,broken clouds
431,Cacapava Do Sul,BR,-30.5122,-53.4914,46.26,64,48,2.75,scattered clouds
432,Anqing,CN,30.5092,117.0506,71.42,92,100,1.28,light rain
433,Kahta,TR,37.7855,38.6237,66.2,45,0,2.3,clear sky
434,Norsup,VU,-16.0667,167.3833,84.0,73,20,5.37,few clouds
435,Qom,IR,34.6401,50.8764,69.3,42,26,2.21,scattered clouds
436,Dawlatabad,AF,36.4141,64.9053,72.57,16,0,5.1,clear sky
437,Nishihara,JP,26.1842,127.7558,87.8,74,40,13.8,scattered clouds
438,Puerto Rico,AR,-26.796,-55.024,60.75,79,27,1.74,scattered clouds
439,Meulaboh,ID,4.1363,96.1285,80.17,80,100,3.09,overcast clouds
440,Singapore,SG,1.2897,103.8501,87.8,66,75,4.61,broken clouds
441,Verkhnetulomskiy,RU,68.6073,31.7962,33.8,100,75,6.71,broken clouds
442,Tabou,CI,4.423,-7.3528,79.09,84,100,4.79,overcast clouds
443,Valparaiso,CL,-33.0393,-71.6273,54.0,79,71,10.83,broken clouds
444,Olinda,BR,-8.0089,-34.8553,75.2,78,40,5.75,scattered clouds
445,Waingapu,ID,-9.6567,120.2641,83.14,65,32,15.28,scattered clouds
446,Kontagora,NG,10.3999,5.4695,76.55,80,100,5.28,overcast clouds
447,Okhotsk,RU,59.3833,143.3,38.66,83,100,19.69,light rain
448,Deputatskiy,RU,69.3,139.9,28.06,94,82,3.8,broken clouds
449,Kabalo,CD,-6.05,26.9167,72.34,71,51,3.53,broken clouds
450,Sakakah,SA,29.9697,40.2064,73.4,13,0,3.44,clear sky
451,Sur,OM,22.5667,59.5289,85.33,67,36,4.65,scattered clouds
452,Basqal,AZ,40.7552,48.391,55.36,26,1,8.79,clear sky
453,Bandarbeyla,SO,9.4942,50.8122,83.73,73,4,20.18,clear sky
454,Segezha,RU,63.7415,34.3222,42.48,94,99,9.53,overcast clouds
455,Morehead,US,37.2711,-87.1764,60.8,63,90,8.01,overcast clouds
456,Nelson Bay,AU,-32.7167,152.15,60.8,41,0,16.11,clear sky
457,Hay River,CA,60.8156,-115.7999,33.8,100,90,4.61,fog
458,Kirensk,RU,57.7853,108.1119,42.62,38,88,13.15,overcast clouds
459,Nadym,RU,65.5333,72.5167,36.57,58,100,10.31,overcast clouds
460,Dunmore Town,BS,25.5,-76.65,77.72,67,100,18.95,overcast clouds
461,Torrington,US,41.8007,-73.1212,60.01,71,87,3.04,overcast clouds
462,Berdigestyakh,RU,62.0989,126.6992,61.47,28,13,9.42,few clouds
463,Hastings,GB,50.8552,0.5729,51.8,93,75,13.8,broken clouds
464,Lumeje,AO,-11.55,20.7833,59.22,65,13,3.71,few clouds
465,Sambava,MG,-14.2667,50.1667,73.85,81,39,10.56,light rain
466,Vila Velha,BR,-20.3297,-40.2925,69.01,88,40,3.44,scattered clouds
467,Guisa,CU,20.255,-76.5386,77.0,83,75,6.91,broken clouds
468,Naron,ES,43.5167,-8.1528,59.0,100,90,9.22,overcast clouds
469,Victor Harbor,AU,-35.5667,138.6167,62.01,61,94,1.99,overcast clouds
470,Goulburn,AU,-34.75,149.7167,51.01,54,0,14.34,clear sky
471,Yamada,JP,39.4667,141.95,65.82,73,99,18.52,overcast clouds
472,Taiyuan,CN,37.8694,112.5603,51.8,71,75,6.71,broken clouds
473,San Ramon,US,37.7799,-121.978,64.99,59,1,14.97,clear sky
474,Wonthaggi,AU,-38.6044,145.5913,57.0,76,100,20.29,overcast clouds
475,Kahului,US,20.8947,-156.47,80.6,47,40,23.02,scattered clouds
476,Badarwas,IN,24.9667,77.5667,90.21,28,97,11.39,overcast clouds
477,Kharagauli,GE,42.0214,43.1977,71.6,53,0,17.27,clear sky
478,Wattegama,LK,6.7989,81.4808,77.0,100,75,3.44,broken clouds
479,Verkh-Usugli,RU,52.7,115.1667,56.12,40,93,13.42,overcast clouds
480,Mount Isa,AU,-20.7333,139.5,73.4,21,0,14.97,clear sky
481,Cooma,AU,-36.2333,149.1333,44.6,45,15,6.91,few clouds
482,Banjar,ID,-8.19,114.9675,84.2,79,40,14.97,scattered clouds
483,Vitim,RU,59.4511,112.5578,40.87,55,92,13.91,overcast clouds
484,Kamsack,CA,51.5667,-101.9009,69.8,28,1,9.22,clear sky
485,Pueblo Nuevo,MX,23.3833,-105.3833,61.52,61,88,3.78,overcast clouds
486,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,73.29,95,100,1.32,overcast clouds
487,Ryotsu,JP,38.0833,138.4333,73.4,56,75,11.5,light rain
488,Shubarshi,KZ,48.5872,57.1869,69.35,36,44,4.85,scattered clouds
489,Bunbury,AU,-33.3333,115.6333,68.0,49,100,10.56,overcast clouds
490,Alberton,CA,46.8168,-64.0654,46.4,66,100,4.61,overcast clouds
491,Marystown,CA,47.1666,-55.1483,40.64,89,79,3.27,broken clouds
492,Santo Antonio Do Ica,BR,-3.1022,-67.9397,73.42,98,100,0.81,overcast clouds
493,Luz,BR,-19.8014,-45.6856,62.02,77,33,0.81,scattered clouds
494,Muisne,EC,0.6,-80.0333,76.28,88,93,4.25,overcast clouds
495,Boa Vista,BR,2.8197,-60.6733,78.8,89,90,4.61,overcast clouds
496,Avallon,FR,47.4833,3.9,47.01,96,76,11.18,broken clouds
497,Bilibino,RU,68.0546,166.4372,34.36,80,86,1.57,overcast clouds
498,Henties Bay,NA,-22.116,14.2845,62.74,85,0,7.85,clear sky
499,Along,IN,28.1667,94.7667,70.95,72,98,0.4,overcast clouds
500,Aksu,CN,41.1231,80.2644,55.92,51,20,2.91,few clouds
501,Yenagoa,NG,4.9247,6.2642,76.42,95,99,2.95,moderate rain
502,Khirkiya,IN,22.1674,76.8605,90.64,42,100,13.24,overcast clouds
503,Rapid Valley,US,44.0625,-103.1463,57.0,87,90,3.44,overcast clouds
504,Port Moresby,PG,-9.4431,147.1797,86.0,70,40,5.75,scattered clouds
505,Mikhaylovka,RU,50.06,43.2379,60.19,50,100,6.29,overcast clouds
506,Palauig,PH,15.435,119.9045,89.24,59,6,5.59,clear sky
507,Hengyang,CN,26.8881,112.615,74.8,90,100,7.29,light rain
508,Hami,CN,42.8,93.45,75.67,14,100,1.63,overcast clouds
509,Batticaloa,LK,7.7102,81.6924,83.44,75,99,3.83,overcast clouds
510,San Quintin,MX,30.4833,-115.95,60.96,73,8,14.27,clear sky
511,Dumai,ID,1.6833,101.45,80.71,90,95,2.68,overcast clouds
512,Labuhan,ID,-6.8844,112.2051,83.39,72,2,5.01,clear sky
513,Geraldton,AU,-28.7667,114.6,77.0,31,6,21.85,clear sky
514,Gorele,TR,41.0308,39.0031,59.0,72,0,3.44,clear sky
515,Vao,NC,-22.6667,167.4833,75.79,80,51,16.55,broken clouds
516,Buchanan,LR,5.8808,-10.0467,79.47,85,100,4.7,light rain
517,Tateyama,JP,34.9833,139.8667,71.01,78,75,6.91,light rain
518,Razdolnoye,RU,43.55,131.9167,69.6,45,99,8.95,overcast clouds
519,Campechuela,CU,20.2342,-77.2789,78.46,75,47,13.18,scattered clouds
520,Tsimlyansk,RU,47.6461,42.1019,63.66,86,31,0.22,scattered clouds
521,Kachug,RU,53.9606,105.8817,48.4,83,100,14.2,light rain
522,Phuket,TH,8.0,98.25,88.0,84,20,4.61,few clouds
523,Margate,GB,51.3813,1.3862,48.99,84,82,1.99,broken clouds
524,Grindavik,IS,63.8424,-22.4338,35.6,69,0,8.05,clear sky
525,Bari Sadri,IN,24.4167,74.4667,84.2,42,75,5.75,haze
526,Kalmunai,LK,7.4167,81.8167,84.0,73,92,4.54,overcast clouds
527,Virginia Beach,US,36.8529,-75.978,59.0,54,20,3.44,few clouds
528,Betong,TH,5.7743,101.0723,80.65,85,80,1.68,broken clouds
529,Muborak,UZ,39.2553,65.1528,70.93,29,0,9.22,clear sky
530,Los Llanos De Aridane,ES,28.6585,-17.9182,68.0,77,0,18.41,clear sky
531,Haian,CN,32.5436,120.45,79.0,78,100,4.0,overcast clouds
532,Ugoofaaru,MV,5.6667,73.0,85.21,74,100,21.32,overcast clouds
533,Black River,JM,18.0264,-77.8487,80.6,78,20,4.61,few clouds
534,Pinheiro Machado,BR,-31.5783,-53.3811,48.0,81,76,10.0,broken clouds
535,Lipari,IT,38.4674,14.954,64.0,57,34,4.0,scattered clouds
536,Apartado,CO,7.883,-76.6259,77.27,95,100,3.4,overcast clouds
537,Mana,GF,5.6592,-53.7767,77.63,85,79,7.92,broken clouds
538,Lucapa,AO,-8.4192,20.7447,64.81,71,7,3.8,clear sky
539,Kostomuksha,RU,64.571,30.5767,41.72,92,99,6.76,overcast clouds
540,Japura,ID,-0.3167,102.35,84.43,70,78,3.83,broken clouds
541,Lugoba,TZ,-6.45,38.3333,67.53,97,82,2.93,broken clouds
542,Lubango,AO,-14.9172,13.4925,57.56,53,4,3.11,clear sky
543,Naliya,IN,23.2667,68.8333,83.19,72,100,12.59,overcast clouds
544,Charlestown,AU,-32.95,151.6667,64.0,56,0,1.01,clear sky
545,Sept-Iles,CA,50.2001,-66.3821,42.01,87,75,2.3,broken clouds
546,Lobatse,BW,-25.2167,25.6667,46.4,66,0,4.61,clear sky
547,Rio Rancho,US,35.2334,-106.6645,75.0,23,1,9.22,clear sky
548,Le Portel,FR,50.7056,1.5757,51.8,93,75,10.36,broken clouds
549,Ixtapa,MX,20.7,-105.2,82.0,78,1,3.44,clear sky
550,Mezen,RU,65.8522,44.24,44.15,85,93,6.85,overcast clouds
551,Anadyr,RU,64.75,177.4833,41.0,65,0,2.24,clear sky
552,Jardim Do Serido,BR,-6.5844,-36.7744,72.32,78,39,14.99,scattered clouds
553,Eyl,SO,7.9803,49.8164,82.74,69,100,19.89,overcast clouds
554,Gotsu,JP,35.0,132.2167,77.0,78,75,13.8,light rain
555,Tyup,KG,42.7276,78.3648,48.38,51,19,2.33,few clouds
556,Makakilo City,US,21.3469,-158.0858,82.4,44,1,8.05,clear sky
557,Elliot,ZA,-31.3333,27.85,54.61,45,0,13.35,clear sky
558,Kerouane,GN,9.2667,-9.0167,72.09,89,100,2.46,overcast clouds
559,Bay City,US,43.5945,-83.8889,60.8,44,90,11.5,overcast clouds
560,Canutama,BR,-6.5339,-64.3831,73.54,95,96,0.76,overcast clouds
561,Madison,US,34.7334,-86.5667,66.99,63,40,4.61,scattered clouds
562,Hawkesbury,CA,45.6001,-74.616,62.6,39,40,5.75,scattered clouds
563,La Massana,AD,42.5667,1.4833,60.01,81,100,1.01,overcast clouds
564,Uong Bi,VN,21.0333,106.7833,86.0,84,75,10.36,broken clouds
565,Kyzyl-Suu,KG,42.3414,78.0056,45.97,55,8,2.57,clear sky
566,Kaputa,ZM,-8.4689,29.6619,65.26,84,3,2.24,clear sky
567,Crotone,IT,39.0851,17.1178,54.0,93,90,12.66,fog
568,Tzaneen,ZA,-23.8332,30.1635,59.0,33,0,11.5,clear sky
569,Hyeres,FR,43.1167,6.1167,60.8,88,100,1.14,overcast clouds
570,Qianan,CN,44.9932,124.0581,70.61,20,100,8.55,overcast clouds
571,Kamina,CD,-8.7386,24.9906,62.02,73,7,3.44,clear sky
572,Salalah,OM,17.0151,54.0924,82.4,74,40,4.61,scattered clouds
573,Dongkan,CN,33.9997,119.8308,57.07,93,100,15.03,overcast clouds
574,Maarianhamina,AX,60.0973,19.9348,41.0,100,90,10.36,mist
575,Zheleznodorozhnyy,RU,55.7503,38.0042,55.0,93,0,4.47,clear sky
576,Komatipoort,ZA,-25.4332,31.9548,66.2,39,0,1.14,clear sky
577,Pokrovsk,UA,48.282,37.1758,56.26,75,1,7.45,clear sky
578,Baracoa,CU,20.3467,-74.4958,78.21,80,42,6.24,scattered clouds
579,College,US,64.8569,-147.8028,64.4,32,75,3.44,broken clouds
580,Antoing,BE,50.556,3.4653,48.2,87,75,9.22,broken clouds
581,Shimoda,JP,34.6667,138.95,71.6,68,75,9.22,broken clouds
582,Kuytun,RU,54.3419,101.5036,47.14,89,100,7.38,light rain
583,Ngaoundere,CM,7.3167,13.5833,65.93,87,97,3.78,overcast clouds
584,Mlowo,TZ,-9.0,32.9833,54.72,87,64,2.3,broken clouds
585,Whitehorse,CA,60.7161,-135.0538,55.4,33,75,16.11,broken clouds
586,Huilong,CN,31.8111,121.655,78.01,93,100,5.01,overcast clouds
587,Carlsbad,US,33.1581,-117.3506,63.0,67,90,6.91,overcast clouds
588,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,57.2,33,100,15.66,overcast clouds
589,Hervey Bay,AU,-25.2986,152.8535,68.0,55,3,5.01,clear sky
590,Ruwi,OM,23.5996,58.5507,84.2,74,0,3.44,clear sky
591,Sioux Lookout,CA,50.1001,-91.917,60.8,51,75,3.44,broken clouds
592,Bien Hoa,VN,10.95,106.8167,89.6,74,75,6.91,broken clouds
593,Mount Gambier,AU,-37.8333,140.7667,53.6,94,90,14.97,overcast clouds
594,Gornopravdinsk,RU,60.05,69.9,60.26,86,75,11.68,broken clouds
595,Tapiramuta,BR,-11.8472,-40.7914,61.32,96,100,3.0,overcast clouds
596,Vanimo,PG,-2.6741,141.3028,86.56,67,95,6.38,overcast clouds
597,Shenkursk,RU,62.1091,42.896,58.3,94,82,7.49,broken clouds
598,Imbituba,BR,-28.24,-48.6703,62.6,94,0,4.61,clear sky
599,Sao Domingos,BR,-13.3983,-46.3183,68.4,53,94,4.7,overcast clouds
600,Buraydah,SA,26.326,43.975,84.2,20,0,6.91,clear sky
601,Gouyave,GD,12.1646,-61.7296,80.6,83,40,16.11,scattered clouds
602,Bentiu,SS,9.2333,29.8333,79.68,63,82,4.18,broken clouds
603,Waipawa,NZ,-41.4122,175.5153,61.0,77,90,19.57,light rain
604,The Valley,AI,18.217,-63.0578,80.01,83,5,11.01,clear sky
605,Cockburn Town,TC,21.4612,-71.1419,79.57,79,0,13.96,clear sky
606,Christchurch,NZ,-43.5333,172.6333,55.99,76,100,1.14,overcast clouds
607,Yidu,CN,24.1614,115.1328,88.56,54,31,9.44,scattered clouds
608,Elko,US,41.0002,-115.5012,52.0,76,1,9.22,clear sky
609,San Juan,AR,-31.5375,-68.5364,34.0,36,66,28.99,broken clouds
610,Inongo,CD,-1.95,18.2667,72.18,87,94,3.96,overcast clouds
611,Goure,NE,13.9835,10.2704,88.0,12,10,1.99,clear sky
612,Okha,RU,53.5739,142.9478,45.64,84,100,10.42,overcast clouds
613,Jasper,US,37.2001,-94.3502,62.6,88,75,6.91,broken clouds
614,Comodoro Rivadavia,AR,-45.8667,-67.5,50.0,66,0,10.36,clear sky
615,Maragogi,BR,-9.0122,-35.2225,76.14,77,4,7.83,clear sky
616,Kinablangan,PH,7.6947,126.5503,85.14,68,99,4.34,overcast clouds
617,Pokhara,NP,28.2333,83.9833,79.52,38,100,1.43,overcast clouds
618,Husavik,IS,66.0449,-17.3389,35.6,60,90,8.05,overcast clouds
619,Langenzersdorf,AT,48.3,16.35,55.0,80,100,4.0,overcast clouds
620,Ust-Maya,RU,60.4167,134.5333,50.99,52,100,8.97,overcast clouds
621,Zholymbet,KZ,51.7433,71.7122,66.36,56,56,9.04,broken clouds
622,Sheoganj,IN,25.15,73.0667,91.26,26,97,12.59,overcast clouds
623,Dukat,RU,62.55,155.55,28.42,96,69,5.97,broken clouds
624,Formiga,BR,-20.4644,-45.4264,61.86,84,98,3.2,overcast clouds
625,Marquette,US,46.5333,-87.6335,55.99,47,75,6.91,broken clouds
626,Morondava,MG,-20.2833,44.2833,71.94,79,8,2.68,clear sky
627,Udachnyy,RU,66.4167,112.4,20.86,93,100,25.28,snow
628,Charlottetown,CA,46.2352,-63.1267,48.2,57,40,4.61,scattered clouds
629,Yako,BF,12.9667,-2.2667,90.27,37,98,0.67,overcast clouds
630,Gatton,AU,-27.55,152.2833,68.0,32,0,5.75,clear sky
631,Achutupo,PA,9.2,-77.9833,80.02,88,97,10.31,overcast clouds
632,Maltahohe,NA,-24.8333,16.9833,54.01,47,0,8.08,clear sky
633,San Cristobal,VE,7.7669,-72.225,82.4,74,40,2.3,scattered clouds
634,Shieli,KZ,44.1667,66.75,68.13,28,0,15.75,clear sky
635,Angoche,MZ,-16.2325,39.9086,70.93,84,79,2.42,broken clouds
636,Quechultenango,MX,17.4167,-99.2167,77.0,77,78,5.03,broken clouds
637,Zyryanovsk,KZ,49.7386,84.2719,60.49,57,4,0.09,clear sky
638,Manzhouli,CN,49.6,117.4333,57.79,25,0,20.24,clear sky
639,Telica,NI,12.522,-86.8594,86.79,41,39,10.8,scattered clouds
640,Bolekhiv,UA,49.0661,23.8643,46.0,83,72,4.36,broken clouds
641,Salinas,US,36.6777,-121.6555,55.4,76,90,11.5,overcast clouds
642,Royan,FR,45.6285,-1.0281,55.4,100,90,8.05,light intensity drizzle rain
643,Saint-Quentin,FR,49.8333,3.3333,46.99,93,20,8.05,few clouds
644,Kaeng Khoi,TH,14.5862,100.9976,91.99,73,100,6.33,overcast clouds
645,Adrar,MR,20.5022,-10.0711,79.34,18,100,9.42,overcast clouds
646,Sumbe,AO,-11.2061,13.8437,76.62,80,0,6.04,clear sky
647,Okmulgee,US,35.6234,-95.9605,71.6,73,40,9.1,scattered clouds
648,Filimonovo,RU,56.2011,95.4611,45.64,72,100,5.75,overcast clouds
649,Inuvik,CA,68.3499,-133.7218,50.0,46,100,5.75,overcast clouds
650,Sao Filipe,CV,14.8961,-24.4956,73.98,68,66,11.41,broken clouds
651,Shar,KZ,49.5886,81.0453,64.67,45,1,1.14,clear sky
652,Prescott Valley,US,34.5894,-112.3252,71.6,13,1,13.8,clear sky
653,Cerritos,US,33.8583,-118.0648,64.99,77,1,11.5,clear sky
654,Boffa,GN,10.1667,-14.0333,79.21,78,100,3.91,overcast clouds
655,Ulaangom,MN,49.9811,92.0667,59.88,35,8,3.36,clear sky
656,Bulgan,MN,48.8125,103.5347,57.63,31,2,9.31,clear sky
657,Honningsvag,NO,70.9821,25.9704,35.67,80,100,22.5,overcast clouds
658,Curup,ID,-3.4667,102.5333,79.27,70,34,1.45,scattered clouds
659,Obihiro,JP,42.9172,143.2044,46.4,100,75,3.44,light rain
660,Alta Floresta,BR,-9.8756,-56.0861,70.5,74,100,2.86,overcast clouds
661,Claveria,PH,18.6074,121.0832,90.09,55,0,3.51,clear sky
662,Gidam,IN,18.9833,81.4,85.12,59,97,5.41,overcast clouds
663,Ambunti,PG,-4.2365,142.8448,87.04,73,99,3.36,overcast clouds
664,Kerema,PG,-7.9631,145.7785,83.86,75,95,4.54,moderate rain
665,Minab,IR,27.1467,57.0801,78.8,41,0,2.3,clear sky
666,Davila,PH,18.4726,120.5763,89.6,74,20,9.22,few clouds
